branch	Chr01	Chr02	Chr03	Chr05	Chr08
5	0	0	0	0	0
5	0	0	0	0	0
5	0	0	0	0	0
5	0	0	0	0	0
5	0	0	0	0	0
5	0	0	0	0	0
5	0	0	0	0	0
5	0	0	0	0	0
5	0	0	0	0	0
5	0	0	0	0	0
5	0	0	0	0	0
5	0	0	0	0	0
5	0	0	0	0	0
5	0	0	0	0	0
5	0	0	0	0	0
5	0	0	0	0	0
5	0	0	0	0	0
5	0	0	0	0	0
5	0	0	0	0	0
5	0	0	0	0	0
5	0	0	0	0	0
5	0	0	0	0	0
5	0	0	0	0	0
5	0	0	0	0	0
5	0	0	0	0	0
5	0	0	0	0	0
5	0	0	0	0	0
5	0	0	0	0	0
5	208	48	458	185	101
5	209	49	458	183	101
5	213	46	459	181	101
5	213	48	458	179	102
5	214	45	459	179	103
5	217	44	459	176	104
5	219	44	460	173	104
5	223	41	462	170	104
5	221	44	462	169	104
5	222	42	462	170	104
5	218	45	462	171	104
5	221	43	463	170	103
5	222	41	462	171	104
5	221	41	462	172	104
5	219	40	465	172	104
5	219	37	463	175	106
5	221	35	462	175	107
5	221	34	463	175	107
5	220	34	462	176	108
5	225	33	463	172	107
5	226	33	463	171	107
5	228	33	465	168	106
5	225	38	464	164	109
5	228	37	463	163	109
5	229	36	466	161	108
5	229	35	466	162	108
5	228	37	464	161	110
5	229	37	464	160	110
5	230	35	463	161	111
5	232	35	462	159	112
5	234	33	462	159	112
5	236	32	463	157	112
5	235	34	463	155	113
5	235	35	462	152	116
5	233	35	463	153	116
5	233	35	464	153	115
5	237	32	462	152	117
5	238	33	461	150	118
5	236	34	461	151	118
5	239	34	461	147	119
5	239	33	462	147	119
5	236	35	462	147	120
5	234	36	464	147	119
5	236	34	465	146	119
5	236	35	464	146	119
5	238	33	465	146	118
5	237	33	464	148	118
5	236	36	464	146	118
5	240	34	464	145	117
5	238	33	465	147	117
5	235	36	466	147	116
5	235	35	464	148	118
5	234	36	465	147	118
5	236	33	465	148	118
5	237	32	466	146	119
5	238	34	466	143	119
5	240	35	467	141	117
5	239	37	467	140	117
5	240	36	466	141	117
5	240	35	466	142	117
5	241	36	468	139	116
5	244	35	468	137	116
5	247	32	468	137	116
5	246	34	467	136	117
5	243	36	466	136	119
5	242	38	465	135	120
5	245	34	464	136	121
5	243	37	462	135	123
5	238	39	464	137	122
5	238	37	465	138	122
5	241	33	464	139	123
5	238	35	461	140	126
5	236	33	461	143	127
5	238	31	462	142	127
5	237	31	463	143	126
5	236	28	460	148	128
5	235	28	460	148	129
5	237	26	460	147	130
5	174	16	438	123	116
5	2	0	0	1	0
5	0	0	0	0	0
5	0	0	0	0	0
5	0	0	0	0	0
5	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
6	239	25	460	146	130
6	236	26	460	148	130
6	235	26	459	149	131
6	233	28	460	149	130
6	233	28	459	147	133
6	233	30	458	145	134
6	233	30	459	143	135
6	233	30	461	141	135
6	234	26	459	144	137
6	234	25	457	145	139
6	235	25	455	144	141
6	233	26	454	145	142
6	231	30	454	144	141
6	229	32	455	144	140
6	225	35	456	144	140
6	222	39	459	141	139
6	217	43	459	142	139
6	215	45	459	142	139
6	215	45	458	142	140
6	216	44	458	142	140
6	217	40	457	144	142
6	219	37	458	144	142
6	219	36	460	144	141
6	221	33	459	145	142
6	218	35	459	145	143
6	217	35	459	146	143
6	218	30	458	150	144
6	219	31	458	148	144
6	224	28	457	146	145
6	221	32	457	145	145
6	220	34	458	144	144
6	218	36	458	143	145
6	215	38	460	144	143
6	216	38	461	142	143
6	215	37	462	144	142
6	213	40	461	143	143
6	215	36	461	143	145
6	215	37	459	143	146
6	215	38	458	142	147
6	215	39	458	141	147
6	216	38	458	141	147
6	215	39	458	141	147
6	217	37	457	141	148
6	219	37	457	140	147
6	214	43	456	139	148
6	212	44	456	140	148
6	213	43	455	141	148
6	214	42	456	140	148
6	216	40	456	139	149
6	216	39	455	140	150
6	215	41	456	139	149
6	218	39	456	138	149
6	214	42	455	139	150
6	215	42	455	138	150
6	220	41	455	134	150
6	220	40	455	134	151
6	221	40	456	132	151
6	223	36	458	132	151
6	218	37	458	135	152
6	222	33	460	135	150
6	223	32	460	135	150
6	223	32	459	135	151
6	225	31	458	134	152
6	221	35	459	133	152
6	222	35	462	129	152
6	219	35	462	132	152
6	220	34	463	131	152
6	218	35	461	132	154
6	218	32	461	135	154
6	215	35	460	135	155
6	215	35	457	135	158
6	218	31	457	136	158
6	222	29	459	133	157
6	225	26	458	133	158
6	228	23	457	134	158
6	230	24	459	129	158
6	231	24	458	128	159
6	233	23	460	126	158
6	234	23	460	125	158
6	234	24	458	125	159
6	234	24	456	126	160
6	232	27	456	124	161
6	232	28	455	123	162
6	230	30	456	123	161
6	232	29	456	122	161
6	229	31	455	123	162
6	226	36	454	121	163
6	229	36	453	118	164
6	229	38	454	116	163
6	228	38	454	117	163
6	229	39	454	116	162
6	233	39	454	113	161
6	230	42	455	113	160
6	230	41	455	114	160
6	233	38	457	113	159
6	235	36	458	112	159
6	230	38	455	115	162
6	230	37	455	116	162
6	230	35	454	118	163
6	231	35	454	117	163
6	232	36	454	115	163
6	235	34	454	115	162
6	233	36	453	115	163
6	232	36	453	116	163
6	232	35	454	116	163
6	232	35	455	115	163
6	233	36	456	112	163
6	227	41	455	113	164
6	224	44	456	113	163
6	227	43	457	109	164
6	227	42	457	110	164
6	226	42	457	111	164
6	224	41	457	113	165
6	226	39	456	113	166
6	228	40	457	110	165
6	230	40	456	109	165
6	230	40	453	109	168
6	231	42	452	106	169
6	230	44	454	103	169
6	232	39	453	106	170
6	236	37	452	103	172
6	238	36	453	102	171
6	237	37	453	102	171
6	237	36	452	103	172
6	237	34	451	105	173
6	233	37	451	106	173
6	232	39	452	104	173
6	230	40	451	105	174
6	227	44	452	104	173
6	227	43	453	105	172
6	230	41	453	104	172
6	232	38	454	104	172
6	232	40	452	102	174
6	235	38	452	101	174
6	234	37	452	102	175
6	235	35	452	103	175
6	233	34	452	106	175
6	233	33	453	106	175
6	232	32	453	108	175
6	230	34	455	106	175
6	227	36	455	107	175
6	230	35	456	105	174
6	228	37	457	106	172
6	229	35	458	107	171
6	229	36	458	105	172
6	228	37	458	105	172
6	226	39	458	105	172
6	226	39	457	105	173
6	224	39	456	108	173
6	227	36	456	108	173
6	228	35	457	107	173
6	227	37	458	106	172
6	223	40	460	105	172
6	224	38	464	105	169
6	224	36	463	107	170
6	223	36	462	108	171
6	223	34	464	109	170
6	221	35	464	110	170
6	220	37	465	109	169
6	221	35	465	108	171
6	224	32	463	108	173
6	221	34	464	109	172
6	224	32	464	108	172
6	224	32	464	108	172
6	224	31	464	109	172
6	223	30	464	111	172
6	223	31	463	109	174
6	229	25	465	106	175
6	226	27	465	107	175
6	224	28	464	108	176
6	224	27	465	108	176
6	222	26	465	109	178
6	224	26	467	107	176
6	222	28	467	107	176
6	221	27	466	109	177
6	222	27	467	107	177
6	222	27	467	107	177
6	223	26	467	107	177
6	224	24	467	107	178
6	225	23	466	107	179
6	224	25	468	106	177
6	228	23	468	104	177
6	226	25	467	104	178
6	229	24	469	102	176
6	223	29	470	103	175
6	223	29	470	104	174
6	223	26	470	108	173
6	225	24	472	107	172
6	226	24	472	106	172
6	224	27	472	105	172
6	221	29	473	106	171
6	221	30	474	106	169
6	221	31	473	106	169
6	222	29	472	107	170
6	222	30	472	106	170
6	225	28	473	105	169
6	226	26	473	105	170
6	224	29	473	104	170
6	221	32	473	104	170
6	217	36	473	104	170
6	219	34	472	105	170
6	222	31	470	105	172
6	218	35	470	105	172
6	221	32	469	105	173
6	224	31	469	103	173
6	226	30	469	102	173
6	227	31	469	100	173
6	225	32	469	101	173
6	223	33	469	102	173
6	222	30	469	105	174
6	220	32	467	105	176
6	220	30	466	107	177
6	218	31	466	107	178
6	217	30	465	109	179
6	221	29	464	106	180
6	222	26	463	107	182
6	217	31	464	106	182
6	212	35	465	106	182
6	209	34	465	109	183
6	209	33	464	110	184
6	209	32	464	111	184
6	211	29	464	112	184
6	206	33	465	113	183
6	202	36	466	113	183
6	200	36	464	114	186
6	201	33	465	115	186
6	202	32	464	115	187
6	201	33	465	115	186
6	199	33	466	117	185
6	199	34	466	117	184
6	198	34	466	117	185
6	198	37	465	114	186
6	197	37	465	114	187
6	203	33	464	113	187
6	202	33	466	113	186
6	200	33	465	115	187
6	197	35	464	116	188
6	200	35	465	115	185
6	201	35	466	114	184
6	198	37	466	115	184
6	198	36	464	116	186
6	200	34	465	114	187
6	200	35	463	114	188
6	200	33	461	116	190
6	200	33	461	116	190
6	202	32	461	114	191
6	198	35	462	115	190
6	201	33	462	115	189
6	203	31	462	114	190
6	205	27	463	116	189
6	204	30	463	114	189
6	200	33	464	115	188
6	200	35	464	113	188
6	200	34	463	114	189
6	194	32	465	113	185
6	119	16	404	70	134
6	14	3	4	6	1
6	0	1	0	1	0
6	0	0	0	0	0
6	0	0	0	0	0
6	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	0	0	0	0	0
7	240	24	461	146	129
7	238	27	460	145	130
7	239	27	462	143	129
7	239	26	463	143	129
7	234	30	465	144	127
7	235	29	466	143	127
7	238	28	467	139	128
7	242	25	468	138	127
7	242	25	467	137	129
7	241	24	470	136	129
7	240	26	470	135	129
7	241	24	470	135	130
7	242	25	470	134	129
7	243	24	469	134	130
7	243	24	471	133	129
7	244	24	471	133	128
7	244	25	471	132	128
7	245	27	471	128	129
7	243	26	469	131	131
7	244	26	470	130	130
7	245	26	470	129	130
7	242	29	471	129	129
7	242	30	470	128	130
7	244	28	470	128	130
7	247	27	470	126	130
7	242	30	470	128	130
7	242	30	471	127	130
7	244	28	471	127	130
7	242	29	471	128	130
7	239	31	471	129	130
7	239	30	470	130	131
7	238	30	471	130	131
7	240	30	472	127	131
7	238	31	472	128	131
7	239	31	473	126	131
7	236	33	473	127	131
7	234	35	472	127	132
7	231	36	471	128	134
7	233	35	473	127	132
7	231	38	473	126	132
7	226	43	470	126	135
7	224	45	468	126	137
7	224	47	469	123	137
7	222	46	470	125	137
7	223	43	472	126	136
7	226	40	472	126	136
7	225	42	474	125	134
7	227	41	473	125	134
7	228	41	474	124	133
7	228	42	473	123	134
7	228	42	476	122	132
7	228	39	477	125	131
7	227	40	477	125	131
7	233	35	477	124	131
7	232	37	478	122	131
7	235	34	478	123	130
7	233	34	478	125	130
7	233	35	478	124	130
7	233	36	479	122	130
7	234	34	479	122	131
7	237	31	480	121	131
7	236	30	481	123	130
7	239	29	481	120	131
7	238	32	480	118	132
7	237	32	482	118	131
7	235	34	483	118	130
7	235	35	483	117	130
7	235	34	484	118	129
7	232	37	483	118	130
7	230	38	484	118	130
7	231	37	483	118	131
7	229	41	483	117	130
7	228	42	483	117	130
7	228	43	483	116	130
7	230	43	484	114	129
7	233	38	482	116	131
7	234	38	483	115	130
7	235	35	482	117	131
7	236	32	481	119	132
7	239	31	482	117	131
7	240	29	481	118	132
7	239	31	481	117	132
7	236	34	482	117	131
7	236	34	480	117	133
7	234	37	480	116	133
7	232	40	480	115	133
7	233	39	479	115	134
7	231	41	480	113	135
7	231	42	479	112	136
7	232	39	479	113	137
7	233	39	478	111	139
7	230	39	478	113	140
7	228	39	479	114	140
7	226	39	478	116	141
7	227	37	479	115	142
7	227	36	478	116	143
7	226	35	477	118	144
7	225	35	476	118	146
7	228	34	475	116	147
7	230	33	476	114	147
7	233	29	477	114	147
7	233	29	477	113	148
7	232	29	476	114	149
7	230	32	473	113	152
7	233	31	472	112	152
7	230	34	469	113	154
7	236	32	469	109	154
7	234	34	471	108	153
7	234	33	469	108	156
7	233	34	470	107	156
7	231	34	471	109	155
7	229	36	472	109	154
7	231	36	471	107	155
7	234	35	473	105	153
7	232	39	475	104	150
7	228	40	474	107	151
7	229	39	475	107	150
7	225	43	472	106	154
7	224	43	472	108	153
7	226	40	472	109	153
7	224	42	472	109	153
7	229	40	472	108	151
7	228	39	472	111	150
7	227	41	470	110	152
7	224	42	470	112	152
7	224	41	472	112	151
7	224	41	471	111	153
7	221	41	470	113	155
7	219	44	469	113	155
7	217	47	469	112	155
7	216	46	470	113	155
7	215	44	472	115	154
7	213	45	472	116	154
7	209	46	472	119	154
7	211	44	472	119	154
7	209	48	472	116	155
7	208	48	472	117	155
7	205	50	472	118	155
7	206	49	471	117	157
7	206	47	472	118	157
7	210	45	470	116	159
7	210	44	470	117	159
7	212	41	470	119	158
7	215	39	468	118	160
7	217	39	468	117	159
7	215	40	468	117	160
7	215	41	467	117	160
7	217	37	467	119	160
7	217	34	464	122	163
7	214	36	463	122	165
7	213	36	460	123	168
7	209	39	460	124	168
7	209	38	460	125	168
7	208	39	460	125	168
7	210	38	462	123	167
7	212	36	460	123	169
7	212	37	459	121	171
7	211	38	458	121	172
7	212	39	458	119	172
7	212	41	458	117	172
7	211	41	458	118	172
7	215	39	461	113	172
7	215	37	461	115	172
7	218	33	461	116	172
7	220	30	462	116	172
7	219	30	461	117	173
7	220	31	460	115	174
7	223	28	459	115	175
7	222	29	457	115	177
7	221	32	458	112	177
7	221	32	459	111	177
7	221	31	458	112	178
7	220	31	458	113	178
7	220	29	459	114	178
7	220	29	459	114	178
7	221	29	462	113	175
7	219	29	460	115	177
7	218	29	460	115	178
7	218	30	460	114	178
7	214	33	459	115	179
7	209	36	459	117	179
7	212	33	458	117	180
7	209	37	458	116	180
7	208	38	459	116	179
7	208	37	458	117	180
7	208	38	457	116	181
7	205	41	455	116	183
7	204	43	455	115	183
7	206	41	455	115	183
